renda,tempo_emprego,sexo_M,tipo_renda_Empresário,posse_de_imovel_True,educacao_Superior_completo,idade,qt_pessoas_residencia
5116.26,12.446575342465753,0,0,0,0,33,2.0
9509.07,7.745205479452053,0,0,0,0,44,2.0
1142.1,2.6191780821917807,0,0,1,0,46,3.0
2072.41,5.06027397260274,1,0,1,0,50,2.0
7710.21,2.4219178082191783,0,0,1,0,39,5.0
2146.21,0.9561643835616438,0,0,0,1,52,1.0
6832.14,3.2164383561643834,1,1,0,1,29,2.0
5498.32,27.36438356164384,0,0,0,1,45,2.0
4475.3,7.660273972602741,1,0,1,1,50,2.0
4031.86,4.298630136986302,0,1,1,0,46,2.0
2509.41,6.410958904109589,0,0,1,0,54,2.0
3198.11,6.846575342465752,0,0,1,1,27,2.0
1408.67,10.389041095890413,0,0,1,1,38,2.0
3822.17,8.183561643835617,0,1,1,0,39,3.0
13084.3,14.257534246575348,0,0,1,0,36,4.0
1637.94,8.926027397260274,0,1,1,0,47,2.0
6145.12,5.5178082191780815,1,1,1,0,48,2.0
2443.67,13.9013698630137,0,0,1,1,46,2.0
2037.85,5.882191780821918,0,0,1,0,65,2.0
4674.32,9.808219178082194,0,1,1,0,51,1.0
6070.68,8.065753424657535,1,0,1,1,31,4.0
5060.34,20.11232876712329,1,0,1,0,43,2.0
2785.49,1.1835616438356165,0,1,0,1,43,1.0
5071.18,1.2849315068493148,0,0,1,0,64,2.0
3827.48,6.238356164383561,0,1,1,0,46,2.0
2224.42,0.8465753424657534,0,0,0,1,42,2.0
7590.52,13.895890410958906,0,1,1,0,32,4.0
6105.03,2.8438356164383563,1,0,0,0,31,2.0
1763.47,2.043835616438356,1,0,1,0,31,2.0
5475.63,5.972602739726027,1,1,0,0,29,2.0
1541.12,4.391780821917808,0,1,1,1,49,1.0
803.02,2.043835616438356,0,1,1,1,53,2.0
2222.58,0.6,1,1,0,0,26,1.0
1613.12,4.126027397260274,1,0,1,0,60,2.0
4755.33,2.5698630136986296,1,0,1,0,47,2.0
1761.87,11.183561643835615,0,0,0,0,39,2.0
2350.61,8.271232876712329,0,1,1,0,50,2.0
6028.89,21.03013698630137,0,0,1,0,48,1.0
1221.26,3.684931506849315,0,0,0,0,39,1.0
8158.7,14.095890410958903,1,0,0,0,34,2.0
2798.49,4.846575342465753,0,0,1,0,41,1.0
2808.45,0.7863013698630137,1,1,1,1,22,1.0
3961.4,4.205479452054795,0,0,1,1,32,4.0
918.85,2.4383561643835616,0,0,1,0,42,2.0
7620.51,14.756164383561645,0,0,1,0,50,1.0
4676.05,1.6410958904109592,0,0,1,0,27,2.0
1460.64,7.786301369863014,0,0,1,0,45,3.0
1934.62,11.652054794520549,0,1,1,0,46,2.0
6520.32,8.884931506849314,1,0,0,0,28,4.0
2880.65,3.1178082191780816,0,0,1,0,37,2.0
3470.49,20.194520547945206,0,0,0,0,44,2.0
10829.96,27.728767123287675,0,0,1,0,49,2.0
5098.38,20.175342465753427,0,0,0,0,38,2.0
1368.14,9.265753424657532,0,0,0,0,63,1.0
4137.85,2.73972602739726,1,1,1,1,27,4.0
1915.48,1.515068493150685,0,0,1,1,33,2.0
7966.19,19.56164383561644,0,1,1,1,41,1.0
5776.38,4.487671232876712,1,0,0,0,28,2.0
7640.35,3.5397260273972604,1,0,1,0,45,1.0
1291.84,4.975342465753425,0,1,1,0,34,4.0
2896.64,0.4136986301369863,0,0,1,1,64,2.0
2995.03,2.7178082191780817,1,0,1,1,36,4.0
7624.5,6.136986301369863,1,0,1,0,43,3.0
3806.83,6.273972602739726,1,0,0,0,38,2.0
6237.27,3.635616438356165,0,1,1,1,34,4.0
2229.96,4.594520547945206,1,0,1,0,44,3.0
5254.1,10.26849315068493,0,0,1,1,43,2.0
6390.86,7.265753424657534,0,0,0,0,41,2.0
1724.48,6.504109589041097,0,0,1,1,29,3.0
3563.98,7.852054794520547,0,1,1,1,32,4.0
1001.53,7.7315068493150685,0,0,1,0,49,1.0
3406.7,4.454794520547946,1,0,0,1,38,3.0
4454.52,5.265753424657534,0,1,0,1,40,3.0
11442.67,18.775342465753425,0,1,1,0,47,2.0
2152.52,6.4301369863013695,0,1,0,0,47,2.0
11478.8,11.865753424657536,1,0,1,0,45,2.0
11144.1,9.791780821917808,1,0,0,1,35,3.0
4171.8,8.69041095890411,0,0,0,1,34,2.0
6533.86,0.8438356164383561,1,1,1,0,57,2.0
9959.62,17.402739726027402,1,0,0,0,39,1.0
1190.41,2.92054794520548,0,0,0,0,31,2.0
1040.95,0.3452054794520548,1,0,1,0,23,2.0
8618.21,28.106849315068487,0,0,1,0,55,1.0
3212.1,7.101369863013699,0,0,1,1,33,1.0
1750.22,7.361643835616437,0,0,0,0,46,2.0
4672.59,5.413698630136985,1,0,0,1,31,2.0
1684.77,4.931506849315068,0,0,0,1,51,1.0
6731.66,10.868493150684932,0,0,1,1,56,1.0
1286.69,5.528767123287671,0,1,1,0,47,2.0
4692.19,14.97808219178082,0,1,1,0,59,1.0
1977.0,4.331506849315068,0,1,0,1,30,3.0
5520.08,1.9753424657534249,0,0,1,1,33,3.0
5070.41,18.12054794520548,0,0,0,0,46,1.0
2466.77,0.5397260273972603,1,0,0,0,32,4.0
2123.07,0.96986301369863,1,0,1,0,46,2.0
7170.87,3.5287671232876714,0,1,1,0,64,2.0
12026.5,25.81369863013699,0,0,1,0,56,2.0
1916.42,2.8575342465753426,0,1,1,1,45,2.0
6696.67,0.2630136986301369,0,0,0,0,32,4.0
1995.82,7.104109589041097,0,0,1,0,51,1.0
1417.12,5.046575342465753,0,0,1,0,51,2.0
8531.15,5.156164383561643,0,0,1,1,37,3.0
2999.59,12.183561643835615,0,0,0,1,36,2.0
1800.49,2.2575342465753425,1,0,1,1,38,5.0
13444.76,6.049315068493152,1,0,1,0,53,1.0
5096.82,14.75068493150685,1,1,1,0,40,2.0
7348.78,3.5095890410958903,0,1,0,0,40,2.0
4496.22,16.687671232876713,0,0,1,0,37,3.0
8322.21,13.873972602739729,0,0,0,0,40,2.0
6959.46,14.254794520547945,0,1,1,0,50,2.0
2758.1,12.194520547945206,0,0,1,1,34,4.0
4945.51,8.964383561643837,0,1,0,1,33,3.0
5057.74,8.052054794520547,0,0,1,0,39,1.0
9841.07,3.627397260273973,1,0,1,1,46,2.0
3733.68,0.5780821917808219,1,0,1,0,50,1.0
3174.47,8.860273972602737,0,1,1,0,42,1.0
1470.87,1.7589041095890412,0,1,1,1,46,1.0
5441.13,14.712328767123289,0,0,0,1,38,3.0
3469.59,1.0027397260273974,0,0,1,0,37,4.0
4460.03,3.5506849315068494,0,0,1,0,52,2.0
3105.18,5.219178082191782,0,0,1,1,52,1.0
1714.99,1.2547945205479452,1,0,1,1,36,5.0
2474.98,3.602739726027397,0,1,0,1,34,3.0
3784.98,1.4328767123287671,1,0,0,0,28,3.0
3106.49,4.287671232876712,1,0,0,1,45,2.0
2420.39,0.2630136986301369,0,1,1,0,42,2.0
7488.01,8.219178082191782,1,1,0,0,44,2.0
7042.11,8.917808219178081,0,1,1,0,53,1.0
5140.84,15.931506849315069,0,0,1,1,45,1.0
5159.12,3.1260273972602737,1,1,1,0,33,2.0
1821.45,3.4301369863013704,0,0,0,0,53,2.0
2008.72,5.715068493150685,0,0,1,0,27,1.0
1522.45,8.128767123287671,0,1,1,1,32,3.0
3699.45,0.5945205479452055,1,0,1,1,25,2.0
4229.42,9.04931506849315,0,0,1,1,32,5.0
6786.78,18.523287671232875,1,1,0,1,45,3.0
5979.81,15.643835616438356,0,0,1,0,38,4.0
10748.76,4.2465753424657535,1,0,1,1,29,1.0
7183.37,5.635616438356164,0,0,1,0,52,1.0
9064.77,8.178082191780822,0,0,1,1,39,2.0
9140.58,30.882191780821923,0,0,1,0,58,2.0
3756.99,4.4301369863013695,1,0,1,0,47,2.0
2937.22,7.016438356164382,0,0,1,1,36,3.0
1458.83,6.8191780821917805,0,1,1,0,27,2.0
823.27,0.6219178082191781,0,0,0,0,41,2.0
3920.45,6.210958904109589,0,0,1,0,53,1.0
6747.13,8.523287671232877,1,0,1,0,44,2.0
3985.6,8.772602739726027,0,0,1,0,63,1.0
1350.15,3.6931506849315054,0,0,0,1,47,2.0
5096.74,8.29041095890411,1,0,0,0,28,2.0
8182.05,5.5178082191780815,1,0,0,0,42,3.0
2979.57,19.967123287671228,0,0,1,0,50,1.0
10907.92,15.545205479452054,1,0,0,1,37,4.0
1693.27,3.5780821917808217,0,0,0,0,38,2.0
3073.62,6.002739726027397,1,0,1,0,35,2.0
4401.47,6.3863013698630136,0,1,1,1,31,4.0
3844.54,2.6904109589041094,0,1,0,0,37,2.0
7624.5,6.136986301369863,1,0,1,0,43,3.0
9537.2,11.463013698630135,0,0,1,0,47,1.0
6804.58,3.6821917808219182,0,0,1,0,26,2.0
2554.38,3.3698630136986303,1,0,1,1,33,1.0
4121.57,10.424657534246576,0,0,1,0,39,3.0
5065.44,0.6,0,0,1,0,28,3.0
3757.75,2.33972602739726,1,0,1,0,46,3.0
4359.22,15.443835616438356,0,0,0,0,56,1.0
3887.71,0.6054794520547945,0,0,1,0,54,2.0
3849.99,3.9726027397260273,0,0,0,0,44,2.0
4069.67,3.9863013698630136,0,0,1,1,31,3.0
319.78,1.2602739726027397,0,0,1,1,27,2.0
1754.46,1.3068493150684932,0,0,1,0,51,2.0
1279.44,8.695890410958905,0,1,1,1,41,4.0
1542.06,3.06027397260274,0,1,1,0,46,4.0
4654.36,0.6657534246575343,1,0,1,0,46,3.0
5619.05,5.126027397260274,0,1,1,1,39,2.0
1870.33,2.695890410958904,1,1,0,0,24,2.0
1385.27,5.635616438356164,0,0,1,0,40,1.0
5615.13,2.3013698630136985,1,0,0,0,34,4.0
6014.68,15.10958904109589,0,1,1,0,40,2.0
2276.11,6.049315068493152,1,0,0,0,41,1.0
2264.24,10.01095890410959,0,0,1,1,41,2.0
6302.34,33.33972602739726,0,0,1,0,51,2.0
10920.77,0.9561643835616438,1,0,1,1,30,3.0
1445.1,2.8821917808219184,1,1,1,0,26,2.0
6184.1,6.0465753424657525,0,0,1,1,37,3.0
4384.51,8.753424657534246,0,0,0,0,33,2.0
1749.39,0.2958904109589041,0,0,1,1,41,1.0
7482.47,2.38082191780822,0,0,0,0,33,2.0
4986.06,3.7698630136986298,1,1,0,0,26,1.0
3441.93,8.186301369863013,0,0,0,0,36,4.0
2559.18,13.550684931506847,0,0,1,0,50,1.0
861.04,15.3013698630137,1,0,1,1,54,2.0
1102.76,3.2109589041095887,0,1,0,0,37,3.0
2315.97,5.926027397260274,0,0,0,1,36,2.0
3398.81,8.361643835616439,0,0,0,0,27,1.0
1381.67,3.175342465753425,0,1,1,0,33,3.0
13056.04,10.12054794520548,1,0,1,0,37,2.0
1954.89,4.468493150684932,0,0,1,1,34,4.0
2776.38,3.4273972602739726,0,1,1,1,32,4.0
7526.85,12.3013698630137,0,1,0,0,43,2.0
1230.1,5.958904109589041,0,0,1,0,50,2.0
2513.19,7.101369863013699,0,0,1,1,33,1.0
1800.49,2.2575342465753425,1,0,1,0,38,5.0
1805.2,12.9013698630137,0,1,0,1,38,2.0
6097.38,32.750684931506854,0,0,1,0,51,2.0
9368.09,6.068493150684931,1,0,1,0,38,3.0
749.8,2.0876712328767124,0,0,1,1,30,3.0
2440.24,1.356164383561644,1,0,0,0,24,3.0
1360.9,6.413698630136985,0,0,0,1,36,2.0
2688.53,3.3863013698630136,1,0,0,0,23,1.0
7845.11,1.7589041095890412,0,1,1,0,49,1.0
2468.77,9.52054794520548,1,0,0,0,27,5.0
1321.78,1.5753424657534247,1,0,0,0,33,3.0
3662.01,3.602739726027397,0,1,0,1,34,3.0
4689.34,11.271232876712329,1,0,1,0,47,2.0
5970.51,4.2027397260273975,1,1,0,0,41,2.0
1711.66,9.753424657534246,0,1,1,1,37,3.0
869.44,2.249315068493151,0,1,0,0,46,2.0
10555.02,28.73972602739726,0,0,1,0,52,2.0
1636.86,4.597260273972604,0,0,0,1,25,3.0
1197.85,2.698630136986301,0,0,0,0,44,2.0
3103.38,3.016438356164384,1,0,1,0,27,1.0
1166.98,0.7808219178082192,0,0,1,0,32,1.0
10374.08,10.471232876712328,0,1,1,0,46,2.0
1230.97,2.202739726027397,1,1,0,0,35,3.0
3733.41,6.665753424657535,1,0,0,0,25,1.0
2085.39,0.3452054794520548,0,0,0,0,54,1.0
2979.77,11.435616438356163,0,0,0,1,46,1.0
2369.62,15.975342465753426,0,0,1,1,40,3.0
5003.72,9.52054794520548,1,0,0,0,27,5.0
3594.85,5.657534246575342,0,1,0,1,30,3.0
2590.36,4.986301369863013,0,0,1,0,50,2.0
5210.42,7.052054794520547,0,0,0,1,36,3.0
1163.64,3.854794520547945,0,0,1,0,45,1.0
3987.17,3.0520547945205485,0,1,1,0,37,1.0
2468.77,9.52054794520548,1,0,0,0,27,5.0
7565.13,17.268493150684932,0,0,1,0,55,2.0
2957.31,21.778082191780825,0,1,0,1,42,2.0
3184.03,8.783561643835617,0,1,1,1,46,2.0
3168.51,7.301369863013699,0,0,0,0,27,3.0
1926.09,1.704109589041096,0,0,1,0,44,2.0
3999.89,13.550684931506847,0,0,1,0,50,1.0
905.85,1.6821917808219178,0,1,1,0,42,4.0
4725.18,6.786301369863014,1,0,1,1,36,4.0
10712.52,13.446575342465753,1,0,1,1,36,3.0
2156.54,8.6,1,0,0,1,36,2.0
1996.06,5.63013698630137,0,1,1,1,34,2.0
9500.18,11.613698630136984,0,1,1,1,33,1.0
1921.94,4.934246575342466,0,0,0,0,39,2.0
2376.05,5.515068493150685,0,1,1,0,53,1.0
2332.21,8.312328767123287,0,0,1,0,43,2.0
2324.56,7.553424657534246,1,0,1,0,28,1.0
4853.84,0.547945205479452,1,1,1,1,35,4.0
4957.58,0.6438356164383562,0,1,1,1,36,1.0
11820.88,0.8712328767123287,0,0,0,1,37,1.0
3681.05,6.849315068493151,0,0,0,1,38,3.0
3321.96,6.693150684931508,1,0,0,0,29,2.0
4788.9,2.5342465753424657,1,0,1,0,44,3.0
6618.76,5.594520547945206,1,0,1,0,59,2.0
9261.92,32.74246575342466,0,0,0,0,52,1.0
1492.98,1.8794520547945208,0,0,1,1,60,2.0
11364.36,6.767123287671232,1,1,0,0,39,3.0
2671.41,4.873972602739726,1,0,1,0,27,3.0
3442.66,1.0438356164383562,0,1,1,0,36,1.0
5847.17,1.7534246575342465,1,0,1,0,37,3.0
13624.19,20.30958904109589,0,1,1,0,47,6.0
5126.02,4.265753424657534,1,0,1,0,37,1.0
4957.54,4.2602739726027385,1,0,1,0,54,2.0
2378.25,3.5424657534246577,1,0,0,0,37,3.0
3391.99,26.528767123287672,0,0,1,0,50,1.0
7022.95,7.63013698630137,1,1,1,1,60,2.0
1179.11,7.769863013698631,0,0,0,1,40,2.0
2095.82,0.9506849315068492,0,0,1,1,60,2.0
2975.87,1.6849315068493151,1,0,0,0,25,4.0
3146.3,0.3534246575342465,0,0,1,0,31,4.0
2456.76,1.0438356164383562,1,0,1,1,33,2.0
5240.19,10.186301369863012,0,0,0,1,40,2.0
1825.23,2.704109589041096,0,0,1,1,27,4.0
2995.03,2.7178082191780817,1,0,1,1,36,4.0
11019.6,4.553424657534245,0,0,1,1,47,1.0
12721.58,4.791780821917809,1,0,1,1,32,2.0
2741.73,7.027397260273973,0,1,1,0,37,3.0
5870.96,3.295890410958904,0,0,1,1,47,2.0
5028.11,1.7397260273972603,0,0,1,1,26,2.0
11316.88,5.268493150684932,1,0,0,1,27,2.0
2465.96,3.5178082191780824,0,0,0,0,31,2.0
11254.91,7.347945205479452,1,1,1,1,37,2.0
1375.26,1.0876712328767124,0,1,1,1,31,3.0
1184.62,9.931506849315069,0,1,0,0,49,3.0
4500.98,3.515068493150685,0,0,1,0,59,1.0
2200.66,3.9342465753424656,1,1,0,0,36,2.0
2136.55,8.219178082191782,0,0,0,1,47,1.0
1684.97,1.4164383561643836,0,0,1,1,45,2.0
2785.49,1.1835616438356165,0,1,0,1,43,1.0
10695.2,9.846575342465751,1,1,0,0,32,3.0
1276.14,2.3232876712328765,1,0,1,1,47,4.0
3060.52,5.597260273972603,0,1,0,1,34,2.0
12557.63,14.838356164383562,1,0,0,0,60,2.0
2749.88,6.27123287671233,0,0,1,1,30,4.0
4128.52,10.117808219178082,0,0,1,1,35,5.0
2507.58,1.0876712328767124,0,1,1,1,31,3.0
11504.23,1.2849315068493148,1,0,0,1,30,3.0
1761.86,1.8438356164383565,0,0,1,0,33,2.0
4653.81,7.016438356164382,0,0,0,1,39,2.0
3333.84,4.049315068493152,0,0,1,0,46,2.0
11320.76,10.36986301369863,0,0,0,1,57,2.0
3186.41,1.0054794520547945,1,0,1,0,34,3.0
2523.59,3.6821917808219182,0,1,0,0,38,1.0
9127.05,11.356164383561644,1,1,0,0,39,2.0
4334.82,12.147945205479452,1,0,1,1,52,2.0
11400.21,10.26849315068493,1,0,1,0,44,2.0
3037.0,1.8410958904109591,0,0,0,1,44,1.0
1139.83,10.96986301369863,0,0,1,1,33,2.0
13824.73,3.328767123287671,1,0,0,1,39,4.0
2014.44,3.4876712328767123,1,1,0,1,43,3.0
7467.41,6.934246575342466,1,0,1,1,44,2.0
1576.48,3.991780821917808,1,0,1,0,46,3.0
13486.68,28.19178082191781,0,0,1,0,55,2.0
1924.9,4.178082191780821,0,1,1,1,27,2.0
13520.34,10.3013698630137,0,0,0,1,55,2.0
7984.56,3.4712328767123286,1,0,0,1,31,3.0
3564.93,6.1589041095890416,1,0,1,1,26,2.0
6751.68,12.849315068493151,0,1,0,1,40,2.0
11473.21,14.591780821917803,1,0,1,0,38,1.0
1320.95,3.8,0,0,0,0,37,1.0
2935.17,8.928767123287669,0,0,1,1,37,4.0
2092.5,6.0630136986301375,0,0,1,0,52,1.0
3243.95,9.473972602739726,0,1,0,1,46,2.0
1769.56,2.9534246575342467,1,0,0,1,35,3.0
1488.45,4.7972602739726025,0,0,1,0,25,2.0
6169.26,0.5178082191780822,1,1,0,0,24,2.0
10952.19,3.9342465753424656,1,0,1,0,29,3.0
4315.34,31.046575342465754,0,0,1,1,50,2.0
1978.66,2.128767123287671,1,0,1,0,34,2.0
11165.11,4.931506849315068,1,0,1,1,38,3.0
1705.71,4.586301369863014,1,0,0,0,26,2.0
864.53,0.5068493150684932,0,1,1,1,43,2.0
7405.78,7.389041095890411,0,1,1,1,55,2.0
6025.99,12.183561643835615,0,0,0,1,38,2.0
5306.39,3.813698630136986,1,1,0,1,35,2.0
8715.76,24.301369863013697,0,0,1,0,49,1.0
2227.6,14.506849315068491,1,0,1,0,34,1.0
3690.0,4.3780821917808215,0,0,1,0,22,1.0
3666.67,18.295890410958904,0,0,1,0,45,2.0
1857.4,1.1753424657534246,0,0,0,0,52,2.0
6254.46,6.016438356164382,1,1,0,0,51,2.0
1572.96,16.386301369863013,0,0,1,1,51,2.0
11928.1,13.997260273972609,1,1,1,0,46,2.0
903.27,0.7616438356164383,0,0,1,0,35,1.0
2259.0,0.3698630136986301,0,0,1,1,30,3.0
1987.13,11.18082191780822,0,0,0,0,40,2.0
5405.51,1.4273972602739726,1,0,1,0,50,2.0
2467.62,8.367123287671232,0,0,1,0,49,1.0
3603.81,5.843835616438357,0,0,1,1,40,4.0
13189.78,7.16986301369863,1,0,1,0,64,2.0
2693.71,18.216438356164385,0,0,0,0,38,2.0
1783.27,3.2109589041095887,0,0,1,1,31,2.0
2072.41,5.06027397260274,1,0,1,0,50,2.0
2602.4,3.326027397260274,0,0,0,0,30,2.0
1642.86,7.556164383561644,0,1,1,0,43,2.0
3058.81,6.367123287671232,1,0,0,0,27,4.0
2751.61,1.547945205479452,0,0,1,0,61,2.0
1573.69,6.789041095890411,0,0,0,1,26,2.0
12052.39,9.205479452054792,0,1,1,0,32,3.0
5656.42,4.347945205479451,0,0,1,0,27,4.0
13790.23,7.473972602739726,1,0,1,0,36,3.0
1769.56,2.9534246575342467,1,0,0,1,35,3.0
2471.69,0.7616438356164383,0,0,1,0,35,1.0
3752.02,2.8465753424657536,0,0,1,0,49,2.0
8531.15,5.156164383561643,0,0,1,1,37,3.0
1698.05,7.660273972602741,0,1,1,0,47,1.0
2413.15,1.2,0,1,1,1,45,1.0
3163.57,24.64383561643836,0,1,1,1,46,1.0
10106.86,6.452054794520548,1,0,1,1,29,3.0
3478.35,3.1780821917808217,0,0,0,0,50,2.0
4439.57,3.8794520547945206,1,0,0,0,51,2.0
1719.95,5.153424657534247,0,0,0,0,55,2.0
9618.12,6.821917808219178,1,0,1,1,57,2.0
825.29,4.931506849315068,0,1,0,1,50,2.0
1299.55,2.9342465753424656,0,0,0,1,27,2.0
2381.82,2.5424657534246577,0,1,1,0,46,2.0
6893.13,0.6191780821917808,1,1,1,0,34,4.0
1934.62,11.652054794520549,0,1,1,0,46,2.0
12742.55,23.736986301369864,0,0,1,0,41,3.0
1056.47,4.216438356164384,0,0,1,1,40,5.0
10496.35,13.0,1,1,0,1,39,4.0
2128.72,12.383561643835616,0,0,1,1,34,3.0
1348.74,5.978082191780822,0,1,1,0,48,2.0
4533.0,3.52054794520548,0,1,1,0,48,2.0
5364.02,5.723287671232876,0,0,1,0,37,3.0
2381.02,1.7205479452054795,0,1,1,0,50,1.0
4649.18,12.556164383561644,0,0,1,0,32,2.0
4210.92,5.183561643835616,1,0,0,0,43,3.0
4879.31,9.884931506849314,1,0,1,0,34,4.0
4738.11,22.03835616438356,0,0,1,1,48,3.0
4547.94,0.8082191780821918,1,1,0,0,32,2.0
1666.38,0.873972602739726,0,1,1,0,51,1.0
2896.64,0.4136986301369863,0,0,1,1,64,2.0
7266.9,4.635616438356164,0,0,1,0,57,2.0
4597.92,19.76164383561644,0,0,1,1,50,2.0
5852.05,3.7178082191780817,0,1,0,0,41,2.0
3009.78,22.09041095890411,0,0,0,0,43,2.0
922.37,0.1178082191780822,0,0,0,0,52,2.0
501.79,0.9287671232876712,0,1,0,0,48,1.0
5801.31,24.213698630136985,0,0,1,1,42,1.0
1492.09,2.271232876712329,0,1,0,0,27,3.0
2537.37,1.16986301369863,0,0,0,1,27,2.0
1970.69,6.701369863013697,1,0,1,1,32,2.0
3363.25,5.282191780821917,1,1,1,1,27,1.0
10521.89,15.972602739726028,0,1,1,0,43,2.0
1831.13,2.0136986301369864,0,0,0,0,38,3.0
3864.12,10.128767123287671,0,1,1,1,30,4.0
7234.88,31.372602739726037,0,0,0,1,49,2.0
1620.37,4.597260273972604,0,1,0,1,53,2.0
5822.02,4.895890410958904,0,0,1,0,47,2.0
2228.79,12.605479452054794,0,0,0,0,40,2.0
6539.57,5.693150684931508,0,0,1,1,35,4.0
3130.1,15.282191780821917,0,0,0,0,35,2.0
6132.69,10.389041095890413,0,0,1,0,38,2.0
11329.01,18.76438356164384,0,0,1,0,54,3.0
8137.66,15.136986301369864,0,0,1,1,56,1.0
2655.59,7.490410958904111,0,1,1,1,41,4.0
3377.28,8.109589041095889,0,1,1,1,52,2.0
2302.29,1.2493150684931509,0,1,1,1,34,2.0
2365.1,17.19178082191781,0,0,0,1,46,2.0
1822.76,8.219178082191782,0,0,0,1,47,1.0
1563.28,4.2904109589041095,1,1,0,0,24,2.0
1447.63,14.446575342465753,0,1,0,0,53,2.0
1985.93,3.202739726027397,1,1,1,0,34,3.0
3986.65,15.068493150684931,0,1,1,0,42,2.0
2355.77,2.1780821917808217,0,0,1,0,28,2.0
4136.66,13.2986301369863,0,1,1,1,51,2.0
3174.21,5.665753424657535,0,0,0,0,27,2.0
7477.02,9.821917808219178,1,0,1,0,53,2.0
1778.09,18.27397260273973,0,0,0,0,38,2.0
3812.42,6.887671232876714,0,0,1,0,30,3.0
10364.74,8.76986301369863,1,0,0,0,41,4.0
1193.55,1.6164383561643836,0,0,1,0,29,1.0
13444.76,6.049315068493152,1,0,1,0,53,1.0
6342.21,9.334246575342464,1,0,0,0,31,3.0
1917.78,0.7671232876712328,0,0,0,1,23,1.0
3178.62,15.219178082191783,0,0,1,1,48,2.0
1779.46,0.6054794520547945,0,0,1,0,54,2.0
9303.42,4.964383561643834,0,1,1,0,62,2.0
2889.7,4.723287671232876,0,1,1,1,30,2.0
2954.93,1.263013698630137,1,0,0,0,50,2.0
1960.93,10.391780821917807,0,0,1,0,31,4.0
5648.49,26.70684931506849,0,1,0,0,51,2.0
4621.1,5.443835616438356,0,0,1,1,56,2.0
6986.26,16.06849315068493,0,0,1,0,54,1.0
4182.48,11.772602739726029,0,0,0,1,35,1.0
4255.46,19.36438356164384,0,0,0,0,39,4.0
2260.29,20.468493150684928,0,0,0,1,49,2.0
3572.93,19.446575342465756,0,0,1,0,39,2.0
2479.3,6.049315068493152,0,0,1,0,47,2.0
3792.52,27.65479452054794,0,0,1,1,50,3.0
1693.78,4.895890410958904,0,0,1,0,47,2.0
1676.11,3.0356164383561643,0,1,0,1,27,1.0
9203.8,41.2,0,0,1,1,60,1.0
2754.5,5.153424657534247,1,0,1,0,43,2.0
4641.8,2.1863013698630143,0,0,0,0,40,2.0
1375.7,1.0767123287671232,0,0,0,0,34,3.0
3125.26,0.6794520547945205,1,0,0,0,31,3.0
542.49,2.7698630136986298,0,0,1,1,29,4.0
1401.64,4.964383561643834,0,1,1,1,35,2.0
10660.14,26.70684931506849,0,1,0,0,51,2.0
4940.59,8.473972602739726,0,1,1,1,38,3.0
3051.2,6.356164383561644,0,1,1,0,52,2.0
3566.52,9.142465753424656,0,0,1,1,48,2.0
3303.7,4.865753424657535,0,0,1,0,57,2.0
4541.73,9.186301369863012,1,0,0,1,48,3.0
2636.06,1.7945205479452055,0,0,1,0,31,3.0
3617.97,2.33972602739726,1,0,1,0,46,3.0
1701.5,2.684931506849315,0,0,0,1,37,3.0
3311.41,3.468493150684932,0,0,0,1,29,2.0
4855.44,5.778082191780823,0,0,1,0,44,3.0
2800.26,1.2410958904109588,1,0,1,0,37,2.0
2978.17,5.04109589041096,1,0,1,1,27,4.0
2534.45,14.189041095890412,0,0,0,1,41,2.0
7654.08,6.432876712328768,1,1,0,1,28,3.0
897.52,0.2767123287671233,0,0,1,0,31,4.0
2752.22,7.024657534246575,1,1,1,0,29,3.0
2424.45,2.8575342465753426,0,1,1,0,45,2.0
5266.28,8.89315068493151,0,0,1,0,54,1.0
9407.21,10.424657534246576,0,0,1,0,39,3.0
6685.74,3.276712328767123,0,1,1,0,48,2.0
6443.25,13.243835616438355,0,0,1,1,42,2.0
1603.29,4.986301369863013,0,0,1,0,50,2.0
7533.41,1.8465753424657527,0,1,1,0,44,2.0
2140.72,1.282191780821918,0,1,1,1,48,2.0
5085.8,4.178082191780821,1,0,1,0,41,2.0
1191.74,3.797260273972603,0,0,1,0,27,2.0
4317.37,0.2712328767123288,1,0,0,0,52,2.0
7483.86,4.597260273972604,1,0,0,0,30,3.0
3472.9,5.956164383561643,0,1,1,1,24,2.0
6223.53,8.490410958904107,1,1,1,0,47,2.0
1395.27,5.789041095890411,1,1,1,1,47,2.0
2442.72,0.7534246575342466,1,1,1,0,38,3.0
2767.12,3.3945205479452056,0,1,1,0,59,1.0
896.36,2.2,0,0,1,1,35,2.0
4788.9,2.5342465753424657,1,0,1,0,44,3.0
2914.84,1.5972602739726027,0,0,1,0,56,1.0
2183.91,7.473972602739726,0,1,1,0,58,2.0
4134.78,0.8273972602739726,1,1,0,0,39,2.0
3854.46,1.178082191780822,0,0,0,0,63,1.0
1335.19,8.46027397260274,1,0,0,1,45,4.0
2174.61,1.7589041095890412,0,1,1,0,49,1.0
1948.23,11.413698630136984,0,0,1,0,51,2.0
1896.76,6.342465753424658,0,1,1,0,27,4.0
2768.49,3.6,1,0,1,1,33,3.0
1178.26,6.750684931506848,0,0,1,1,40,2.0
13795.42,12.767123287671232,0,0,0,0,39,4.0
816.11,8.742465753424657,0,0,1,0,53,2.0
